level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,page
5,1,2,2,4,11,978,616,13,16,96.918068,a,2
5,1,2,2,4,12,1007,613,61,20,96.916519,term,2
5,1,2,2,4,13,1084,609,24,25,96.883286,in,2
5,1,2,2,5,1,321,655,109,17,95.576698,common,2
5,1,2,2,5,2,440,654,42,17,96.835373,use,2
5,1,2,2,5,3,492,645,59,25,94.984192,until,2
5,1,2,2,5,4,565,646,30,23,96.932701,he,2
5,1,2,2,5,5,606,645,42,24,96.990814,has,2
5,1,2,2,5,6,661,644,103,25,96.731728,satisfied,2
5,1,2,2,5,7,776,643,100,25,96.620155,himself,2
5,1,2,2,5,8,885,644,51,25,96.316711,that,2
5,1,2,2,5,9,949,644,37,25,96.733208,his,2
5,1,2,2,5,10,1000,646,108,32,96.817795,personal,2
5,1,2,2,6,1,321,691,73,25,96.839317,usage,2
5,1,2,2,6,2,404,682,28,25,96.016029,of,2
5,1,2,2,6,3,440,682,19,25,96.016029,it,2
5,1,2,2,6,4,469,681,148,25,96.246803,harmonizes,2
5,1,2,2,6,5,628,681,57,24,96.522339,with,2
5,1,2,2,6,6,697,681,40,24,96.522339,the,2
5,1,2,2,6,7,748,688,112,17,96.685837,common,2
5,1,2,2,6,8,872,689,81,24,95.984085,usage.,2
5,1,2,2,6,9,975,680,133,26,95.968132,Definition,2
5,1,2,2,7,1,322,718,138,33,95.549973,necessarily,2
5,1,2,2,7,2,470,726,80,17,96.904121,means,2
5,1,2,2,7,3,562,717,106,34,96.459167,defining,2
5,1,2,2,7,4,678,726,46,16,96.963928,one,2
5,1,2,2,7,5,735,716,69,34,96.852951,thing,2
5,1,2,2,7,6,815,717,24,24,96.823486,in,2
5,1,2,2,7,7,851,721,73,21,96.823486,terms,2
5,1,2,2,7,8,935,716,29,26,96.885063,of,2
5,1,2,2,7,9,972,718,137,34,96.830605,something,2
5,1,2,2,8,1,322,755,58,30,96.954536,else;,2
5,1,2,2,8,2,393,754,123,31,96.998474,"therefore,",2
5,1,2,2,8,3,528,754,22,25,96.59874,in,2
5,1,2,2,8,4,561,754,69,25,96.59874,order,2
5,1,2,2,8,5,639,759,25,19,96.970207,to,2
5,1,2,2,8,6,674,754,77,24,96.640984,define,2
5,1,2,2,8,7,764,762,46,24,96.668648,any,2
5,1,2,2,8,8,819,753,70,33,96.95768,given,2
5,1,2,2,8,9,900,753,77,34,96.917038,"thing,",2
5,1,2,2,8,10,989,762,46,17,96.985435,one,2
5,1,2,2,8,11,1045,760,64,19,97.001167,must,2
5,1,2,2,9,1,322,792,59,25,96.587662,have,2
5,1,2,2,9,2,393,791,24,25,96.921875,in,2
5,1,2,2,9,3,430,791,65,25,96.617752,one’s,2
5,1,2,2,9,4,507,790,61,26,96.631012,head,2
5,1,2,2,9,5,580,795,43,20,96.879364,not,2
5,1,2,2,9,6,634,790,56,33,96.917618,only,2
5,1,2,2,9,7,702,799,13,15,96.973991,a,2
5,1,2,2,9,8,728,790,60,24,96.079018,clear,2
5,1,2,2,9,9,801,790,52,24,96.079018,idea,2
5,1,2,2,9,10,867,789,28,25,96.799568,of,2
5,1,2,2,9,11,905,789,40,25,96.736053,the,2
5,1,2,2,9,12,958,790,71,33,96.515694,thing,2
5,1,2,2,9,13,1041,796,25,20,96.955444,to,2
5,1,2,2,9,14,1079,791,30,25,96.615433,be,2
5,1,2,2,10,1,322,827,101,31,96.965752,"defined,",2
5,1,2,2,10,2,436,828,43,24,96.188347,but,2
5,1,2,2,10,3,490,836,29,16,96.188347,an,2
5,1,2,2,10,4,532,827,93,34,94.807297,equally,2
5,1,2,2,10,5,636,826,61,25,96.552849,clear,2
5,1,2,2,10,6,708,826,52,25,96.823311,idea,2
5,1,2,2,10,7,772,825,28,26,96.871262,of,2
5,1,2,2,10,8,808,826,29,25,96.667709,all,2
5,1,2,2,10,9,850,826,41,25,97.006332,the,2
5,1,2,2,10,10,903,826,68,25,96.691902,other,2
5,1,2,2,10,11,984,827,81,33,96.902786,things,2
5,1,2,2,10,12,1078,827,31,33,96.945061,by,2
5,1,2,2,11,1,323,863,117,26,96.366058,reference,2
5,1,2,2,11,2,454,869,24,20,96.516235,to,2
5,1,2,2,11,3,492,863,78,25,96.63295,which,2
5,1,2,2,11,4,583,871,46,17,96.201805,one,2
5,1,2,2,11,5,643,863,88,25,96.691711,defines,2
5,1,2,2,11,6,746,863,25,24,96.727066,it.,2
5,1,2,2,11,7,794,862,90,34,96.682487,People,2
5,1,2,2,11,8,898,862,65,25,96.224136,often,2
5,1,2,2,11,9,979,871,32,25,96.771187,go,2
5,1,2,2,11,10,1026,871,84,26,96.771187,wrong,2
5,1,2,2,12,1,322,908,56,17,96.667671,over,2
5,1,2,2,12,2,387,900,54,24,94.381546,this.,2
5,1,2,2,12,3,460,900,70,33,96.687584,They,2
5,1,2,2,12,4,539,899,69,25,96.612663,think,2
5,1,2,2,12,5,618,900,50,24,96.988121,that,2
5,1,2,2,12,6,678,899,24,25,96.954536,in,2
5,1,2,2,12,7,712,900,70,24,96.917099,order,2
5,1,2,2,12,8,792,904,24,20,96.972435,to,2
5,1,2,2,12,9,827,904,122,20,96.550636,construct,2
5,1,2,2,12,10,960,908,12,15,96.550636,a,2
5,1,2,2,12,11,984,899,123,25,96.837051,definition,2
5,1,2,2,13,1,322,945,27,16,96.864265,or,2
5,1,2,2,13,2,364,936,71,32,96.999786,(what,2
5,1,2,2,13,3,450,936,19,25,96.992622,is,2
5,1,2,2,13,4,484,937,40,23,96.994164,the,2
5,1,2,2,13,5,539,944,64,17,96.052246,same,2
5,1,2,2,13,6,617,935,79,34,96.158203,thing),2
5,1,2,2,13,7,711,944,13,16,96.158203,a,2
5,1,2,2,13,8,741,935,97,33,96.450348,‘theory’,2
5,1,2,2,13,9,853,935,30,25,96.593033,of,2
5,1,2,2,13,10,894,935,146,33,96.530136,"something,",2
5,1,2,2,13,11,1057,936,18,24,96.879456,it,2
5,1,2,2,13,12,1090,936,18,25,96.897682,is,2
5,1,2,2,14,1,322,973,96,32,96.459633,enough,2
5,1,2,2,14,2,435,977,25,19,96.605286,to,2
5,1,2,2,14,3,477,972,59,25,96.445045,have,2
5,1,2,2,14,4,552,980,14,16,96.572212,a,2
5,1,2,2,14,5,583,972,60,24,94.616158,clear,2
5,1,2,2,14,6,660,971,52,25,96.820221,idea,2
5,1,2,2,14,7,729,971,28,25,97.002014,of,2
5,1,2,2,14,8,771,972,51,24,97.014313,that,2
5,1,2,2,14,9,838,979,47,17,96.363319,one,2
5,1,2,2,14,10,902,971,77,33,95.812172,thing.,2
5,1,2,2,14,11,1007,971,66,26,96.982307,That,2
5,1,2,2,14,12,1090,972,19,25,96.990021,is,2
5,1,2,2,15,1,322,1008,95,25,95.100189,absurd.,2
5,1,2,2,15,2,440,1008,100,33,93.962517,Having,2
5,1,2,2,15,3,552,1017,13,15,96.875938,a,2
5,1,2,2,15,4,579,1008,61,24,96.214005,clear,2
5,1,2,2,15,5,652,1008,53,24,96.823135,idea,2
5,1,2,2,15,6,717,1007,29,25,96.631798,of,2
5,1,2,2,15,7,756,1008,40,24,96.769547,the,2
5,1,2,2,15,8,810,1007,71,34,96.760269,thing,2
5,1,2,2,15,9,894,1007,95,25,96.674431,enables,2
5,1,2,2,15,10,1003,1008,67,25,96.674431,them,2
5,1,2,2,15,11,1084,1013,25,20,96.998077,to,2
5,1,2,2,16,1,322,1045,124,33,96.259163,recognize,2
5,1,2,2,16,2,459,1044,18,25,96.600784,it,2
5,1,2,2,16,3,488,1045,69,24,96.66127,when,2
5,1,2,2,16,4,570,1044,57,33,96.66127,they,2
5,1,2,2,16,5,637,1052,38,17,95.857483,see,2
5,1,2,2,16,6,687,1044,25,31,94.419266,"it,",2
5,1,2,2,16,7,719,1044,52,33,94.419266,just,2
5,1,2,2,16,8,782,1052,25,16,96.969238,as,2
5,1,2,2,16,9,820,1044,90,33,95.665199,having,2
5,1,2,2,16,10,919,1052,14,16,95.459496,a,2
5,1,2,2,16,11,943,1044,61,25,95.459496,clear,2
5,1,2,2,16,12,1018,1045,53,24,96.558632,idea,2
5,1,2,2,16,13,1083,1045,29,24,96.558632,of,2
5,1,2,2,17,1,322,1081,109,24,86.839119,acertain,2
5,1,2,2,17,2,444,1081,75,24,96.99115,house,2
5,1,2,2,17,3,531,1080,94,25,96.452942,enables,2
5,1,2,2,17,4,637,1081,66,24,96.917511,them,2
5,1,2,2,17,5,715,1085,25,19,97.004807,to,2
5,1,2,2,17,6,752,1080,127,33,96.588608,recognize,2
5,1,2,2,17,7,892,1080,18,25,96.861519,it,2
5,1,2,2,17,8,919,1081,71,24,96.873505,when,2
5,1,2,2,17,9,1003,1081,58,33,96.991997,they,2
5,1,2,2,17,10,1070,1089,39,16,96.991997,are,2
5,1,2,2,18,1,322,1117,77,29,96.727219,there;,2
5,1,2,2,18,2,413,1117,45,24,96.91951,but,2
5,1,2,2,18,3,471,1116,107,33,96.743484,defining,2
5,1,2,2,18,4,591,1116,41,25,96.743484,the,2
5,1,2,2,18,5,645,1116,69,35,96.583557,thing,2
5,1,2,2,18,6,728,1116,19,25,96.583557,is,2
5,1,2,2,18,7,762,1116,47,25,96.772873,like,2
5,1,2,2,18,8,823,1116,138,34,96.772873,explaining,2
5,1,2,2,18,9,974,1117,80,25,96.115456,where,2
5,1,2,2,18,10,1069,1118,40,24,96.79789,the,2
5,1,2,2,19,1,323,1153,105,24,32.760002,house.is,2
5,1,2,2,19,2,439,1161,27,16,89.99688,or,2
5,1,2,2,19,3,478,1152,109,34,96.965698,pointing,2
5,1,2,2,19,4,599,1158,42,19,96.943756,out,2
5,1,2,2,19,5,652,1152,29,25,96.617889,its,2
5,1,2,2,19,6,694,1152,101,34,96.617889,position,2
5,1,2,2,19,7,808,1161,30,16,96.328835,on,2
5,1,2,2,19,8,852,1153,40,24,96.782684,the,2
5,1,2,2,19,9,904,1161,67,26,96.34111,map;,2
5,1,2,2,19,10,983,1162,49,24,96.482689,you,2
5,1,2,2,19,11,1044,1159,65,20,96.923523,must,2
5,1,2,2,20,1,323,1189,70,24,96.92337,know,2
5,1,2,2,20,2,405,1189,29,25,96.70018,its,2
5,1,2,2,20,3,446,1189,109,24,95.442139,relations,2
5,1,2,2,20,4,566,1193,25,20,96.91256,to,2
5,1,2,2,20,5,603,1189,67,24,96.740616,other,2
5,1,2,2,20,6,681,1188,80,34,96.931793,things,2
5,1,2,2,20,7,773,1197,25,16,96.669189,as,2
5,1,2,2,20,8,810,1189,59,30,95.282623,"well,",2
5,1,2,2,20,9,882,1189,48,25,95.282623,and,2
5,1,2,2,20,10,942,1189,21,25,96.812889,if,2
5,1,2,2,20,11,971,1198,61,25,96.547562,your,2
5,1,2,2,20,12,1044,1190,65,25,96.547562,ideas,2
5,1,2,2,21,1,323,1224,29,25,96.104477,of,2
5,1,2,2,21,2,366,1225,66,25,96.75499,these,2
5,1,2,2,21,3,449,1225,67,24,96.847588,other,2
5,1,2,2,21,4,534,1225,80,33,96.932938,things,2
5,1,2,2,21,5,633,1233,37,16,96.871513,are,2
5,1,2,2,21,6,688,1233,83,25,96.560837,"vague,",2
5,1,2,2,21,7,789,1234,61,23,96.560837,your,2
5,1,2,2,21,8,867,1225,125,26,94.719894,definition,2
5,1,2,2,21,9,1011,1226,47,25,96.373047,will,2
5,1,2,2,21,10,1078,1226,30,25,96.540169,be,2
5,1,2,2,22,1,323,1261,128,28,96.643318,worthless.,2
5,1,3,1,1,1,384,1322,13,29,35.458622,§,2
5,1,3,1,1,2,407,1329,23,17,35.458622,2.,2
5,1,3,1,1,3,447,1322,229,25,85.335182,Artist-aestheticians,2
5,1,3,1,1,4,687,1322,47,25,93.274605,and,2
5,1,3,1,1,5,743,1322,303,34,92.817368,Philosopher-aestheticians,2
5,1,4,1,1,1,360,1366,67,25,96.647087,Since,2
5,1,4,1,1,2,443,1375,45,24,96.654999,any,2
5,1,4,1,1,3,504,1375,89,16,96.838516,answer,2
5,1,4,1,1,4,609,1371,24,20,96.839973,to,2
5,1,4,1,1,5,649,1367,40,25,96.379257,the,2
5,1,4,1,1,6,705,1368,108,32,96.674805,question,2
5,1,4,1,1,7,831,1368,83,25,82.675186,“What,2
5,1,4,1,1,8,930,1368,20,26,96.938393,is,2
5,1,4,1,1,9,967,1369,59,25,7.678003,art?,2
5,1,4,1,1,10,1044,1374,65,20,96.698334,must,2
5,1,4,1,2,1,326,1402,79,25,96.839546,divide,2
5,1,4,1,2,2,416,1402,64,25,96.808769,itself,2
5,1,4,1,2,3,488,1402,50,25,96.426529,into,2
5,1,4,1,2,4,550,1407,45,20,96.635277,two,2
5,1,4,1,2,5,607,1408,84,28,96.635277,"stages,",2
5,1,4,1,2,6,703,1404,66,24,97.000221,there,2
5,1,4,1,2,7,779,1412,39,16,96.904213,are,2
5,1,4,1,2,8,829,1409,47,20,96.475868,two,2
5,1,4,1,2,9,888,1413,63,25,96.22966,ways,2
5,1,4,1,2,10,963,1405,23,25,96.22966,in,2
5,1,4,1,2,11,999,1405,79,26,96.53833,which,2
5,1,4,1,2,12,1090,1405,20,25,96.955444,it,2
5,1,4,1,3,1,326,1438,19,25,94.155991,is,2
5,1,4,1,3,2,359,1437,68,26,96.798767,liable,2
5,1,4,1,3,3,440,1443,24,20,96.162354,to,2
5,1,4,1,3,4,478,1446,31,25,96.832176,go,2
5,1,4,1,3,5,522,1447,90,30,88.142914,"wrong,",2
5,1,4,1,3,6,636,1439,22,25,96.683708,It,2
5,1,4,1,3,7,671,1448,53,25,96.896538,may,2
5,1,4,1,3,8,737,1440,68,25,92.198059,settle,2
5,1,4,1,3,9,818,1441,40,24,96.290817,the,2
5,1,4,1,3,10,872,1441,108,33,96.290817,problem,2
5,1,4,1,3,11,994,1441,29,26,96.893715,of,2
5,1,4,1,3,12,1034,1450,74,25,95.348488,usage,2
5,1,4,1,4,1,326,1474,161,33,96.910202,satisfactorily,2
5,1,4,1,4,2,494,1475,43,24,96.47287,but,2
5,1,4,1,4,3,547,1475,71,25,96.626091,break,2
5,1,4,1,4,4,626,1475,69,26,95.723282,down,2
5,1,4,1,4,5,703,1484,55,17,96.989967,over,2
5,1,4,1,4,6,768,1477,40,24,96.997414,the,2
5,1,4,1,4,7,818,1477,108,33,96.178604,problem,2
5,1,4,1,4,8,935,1477,29,26,96.898346,of,2
5,1,4,1,4,9,970,1478,138,30,96.977753,definition;,2
5,1,4,1,5,1,326,1518,27,16,96.864067,or,2
5,1,4,1,5,2,366,1510,18,24,96.864067,it,2
5,1,4,1,5,3,397,1518,53,25,96.613808,may,2
5,1,4,1,5,4,463,1510,51,25,96.714058,deal,2
5,1,4,1,5,5,528,1512,157,33,96.790077,competently,2
5,1,4,1,5,6,697,1512,58,25,96.986938,with,2
5,1,4,1,5,7,768,1513,40,25,96.934715,the,2
5,1,4,1,5,8,821,1513,108,34,96.010651,problem,2
5,1,4,1,5,9,943,1514,29,25,96.010651,of,2
5,1,4,1,5,10,982,1514,125,26,96.940575,definition,2
5,1,4,1,6,1,327,1545,44,25,96.698349,but,2
5,1,4,1,6,2,386,1545,38,25,95.682182,fail,2
5,1,4,1,6,3,441,1554,55,17,95.682182,over,2
5,1,4,1,6,4,511,1547,40,25,96.412659,the,2
5,1,4,1,6,5,567,1548,105,33,96.300797,problem,2
5,1,4,1,6,6,689,1548,28,25,96.632545,of,2
5,1,4,1,6,7,729,1557,80,26,94.862343,usage.,2
5,1,4,1,6,8,834,1549,80,26,96.689247,These,2
5,1,4,1,6,9,930,1555,48,21,96.857849,two,2
5,1,4,1,6,10,995,1551,71,25,96.858688,kinds,2
5,1,4,1,6,11,1083,1550,28,26,96.964844,of,2
5,1,1,1,1,1,433,177,222,22,96.577248,INTRODUCTION,3
5,1,1,1,1,2,935,185,8,20,93.85128,5,3
5,1,1,1,2,1,142,216,79,26,96.91909,which,3
5,1,1,1,2,2,232,215,79,25,96.620377,artists,3
5,1,1,1,2,3,322,215,72,25,96.930817,think,3
5,1,1,1,2,4,404,215,29,25,97.013046,of,3
5,1,1,1,2,5,441,215,144,25,96.428978,themselves,3
5,1,1,1,2,6,596,215,49,25,96.857719,and,3
5,1,1,1,2,7,656,216,63,24,96.980499,their,3
5,1,1,1,2,8,729,215,99,26,96.69165,relation,3
5,1,1,1,2,9,840,221,25,20,97.010216,to,3
5,1,1,1,2,10,876,217,69,24,96.983681,other,3
5,1,1,1,3,1,143,252,92,35,92.28273,people.,3
5,1,1,1,3,2,263,251,27,25,96.963921,In,3
5,1,1,1,3,3,308,252,40,24,96.400429,the,3
5,1,1,1,3,4,364,251,59,25,96.852966,later,3
5,1,1,1,3,5,439,251,141,25,96.967094,nineteenth,3
5,1,1,1,3,6,596,257,101,27,96.903847,century,3
5,1,1,1,3,7,713,252,41,25,96.961288,the,3
5,1,1,1,3,8,768,252,68,25,96.852707,artist,3
5,1,1,1,3,9,851,252,93,25,96.827827,walked,3
5,1,1,1,4,1,142,297,89,24,95.831703,among,3
5,1,1,1,4,2,242,297,29,15,93.270424,us,3
5,1,1,1,4,3,282,296,50,16,78.92485,as.a,3
5,1,1,1,4,4,343,287,110,34,96.916122,superior,3
5,1,1,1,4,5,464,287,82,34,96.776062,"being,",3
5,1,1,1,4,6,558,288,101,24,96.956741,marked,3
5,1,1,1,4,7,670,288,37,24,96.190102,off,3
5,1,1,1,4,8,716,296,58,16,96.80529,even,3
5,1,1,1,4,9,787,289,31,32,96.659973,by,3
5,1,1,1,4,10,830,288,37,25,96.701836,his,3
5,1,1,1,4,11,878,289,66,24,96.655144,dress,3
5,1,1,1,5,1,142,325,63,25,95.751144,from,3
5,1,1,1,5,2,214,332,112,17,96.356865,common,3
5,1,1,1,5,3,336,324,110,29,96.18808,mortals;,3
5,1,1,1,5,4,455,329,40,19,95.782593,too,3
5,1,1,1,5,5,502,324,60,33,95.782593,high,3
5,1,1,1,5,6,568,324,48,24,78.631622,and,3
5,1,1,1,5,7,622,324,104,25,94.702446,ethereal,3
5,1,1,1,5,8,734,330,25,19,94.247231,to,3
5,1,1,1,5,9,765,325,31,24,94.247231,be,3
5,1,1,1,5,10,802,324,143,34,95.612556,questioned,3
5,1,1,1,6,1,144,362,32,32,96.33654,by,3
5,1,1,1,6,2,190,361,89,29,96.516327,"others,",3
5,1,1,1,6,3,295,365,41,19,96.960785,too,3
5,1,1,1,6,4,352,368,55,16,96.9813,sure,3
5,1,1,1,6,5,421,359,30,25,96.949547,of,3
5,1,1,1,6,6,462,360,37,25,96.586266,his,3
5,1,1,1,6,7,515,360,145,33,96.773529,superiority,3
5,1,1,1,6,8,673,365,25,20,96.916451,to,3
5,1,1,1,6,9,715,361,110,33,96.933998,question,3
5,1,1,1,6,10,840,361,104,30,95.982216,"himself,",3
5,1,1,1,7,1,143,397,47,24,96.703178,and,3
5,1,1,1,7,2,202,396,124,33,96.798088,resenting,3
5,1,1,1,7,3,338,396,41,24,97.019157,the,3
5,1,1,1,7,4,391,396,141,33,96.514351,suggestion,3
5,1,1,1,7,5,546,396,52,25,96.964485,that,3
5,1,1,1,7,6,610,397,41,24,97.014214,the,3
5,1,1,1,7,7,662,397,125,32,96.882729,mysteries,3
5,1,1,1,7,8,799,397,29,24,96.427185,of,3
5,1,1,1,7,9,836,397,37,25,96.427185,his,3
5,1,1,1,7,10,886,397,60,24,96.869682,craft,3
5,1,1,1,8,1,143,433,87,25,96.99633,should,3
5,1,1,1,8,2,240,433,31,24,97.000038,be,3
5,1,1,1,8,3,280,432,113,33,96.336227,analysed,3
5,1,1,1,8,4,402,432,49,25,96.971527,and,3
5,1,1,1,8,5,461,433,125,24,96.776558,theorized,3
5,1,1,1,8,6,595,433,75,24,97.010529,about,3
5,1,1,1,8,7,680,433,32,32,96.912956,by,3
5,1,1,1,8,8,722,433,166,33,96.576653,philosophers,3
5,1,1,1,8,9,899,433,50,24,96.950729,and,3
5,1,1,1,9,1,143,469,69,25,96.727531,other,3
5,1,1,1,9,2,222,468,100,34,96.727531,profane,3
5,1,1,1,9,3,332,477,108,24,96.633369,persons.,3
5,1,1,1,9,4,459,468,105,33,96.767586,"To-day,",3
5,1,1,1,9,5,575,469,93,24,96.686752,instead,3
5,1,1,1,9,6,678,469,29,24,96.947655,of,3
5,1,1,1,9,7,714,469,107,33,96.604401,forming,3
5,1,1,1,9,8,831,478,12,15,95.854553,a,3
5,1,1,1,9,9,853,469,92,25,96.448669,mutual,3
5,1,1,1,10,1,143,504,142,25,96.441849,admiration,3
5,1,1,1,10,2,301,504,91,33,96.441849,society,3
5,1,1,1,10,3,404,505,84,25,96.540962,whose,3
5,1,1,1,10,4,503,513,84,16,97.015518,serene,3
5,1,1,1,10,5,601,505,96,24,96.976639,climate,3
5,1,1,1,10,6,711,514,49,16,96.998825,was,3
5,1,1,1,10,7,775,505,92,25,96.266464,broken,3
5,1,1,1,10,8,882,505,64,25,96.256676,from,3
5,1,1,1,11,1,144,541,57,25,96.584923,time,3
5,1,1,1,11,2,216,546,25,19,96.245598,to,3
5,1,1,1,11,3,255,541,59,24,96.726357,time,3
5,1,1,1,11,4,328,541,32,32,93.299294,by,3
5,1,1,1,11,5,374,540,145,34,93.169151,unedifying,3
5,1,1,1,11,6,533,546,88,20,96.602058,storms,3
5,1,1,1,11,7,635,541,29,25,96.814026,of,3
5,1,1,1,11,8,671,540,116,34,94.710991,"jealousy,",3
5,1,1,1,11,9,803,541,48,25,96.474525,and,3
5,1,1,1,11,10,865,542,81,24,96.725876,whose,3
5,1,1,1,12,1,143,577,119,25,96.333237,aloofness,3
5,1,1,1,12,2,275,577,63,24,96.816063,from,3
5,1,1,1,12,3,350,577,102,33,96.507843,worldly,3
5,1,1,1,12,4,464,585,116,17,96.380028,concerns,3
5,1,1,1,12,5,592,586,48,16,96.880081,was,3
5,1,1,1,12,6,653,578,95,24,96.891602,marred,3
5,1,1,1,12,7,761,586,55,16,96.233688,now,3
5,1,1,1,12,8,827,578,48,24,96.233688,and,3
5,1,1,1,12,9,887,578,58,24,96.944519,then,3
5,1,1,1,13,1,144,614,32,32,97.002869,by,3
5,1,1,1,13,2,183,613,142,25,96.814262,scandalous,3
5,1,1,1,13,3,334,618,95,19,96.955673,contact,3
5,1,1,1,13,4,436,613,59,25,96.975723,with,3
5,1,1,1,13,5,504,614,40,24,96.65696,the,3
5,1,1,1,13,6,553,613,51,31,96.501541,"law,",3
5,1,1,1,13,7,612,613,79,25,96.867134,artists,3
5,1,1,1,13,8,700,622,32,25,95.512093,go,3
5,1,1,1,13,9,741,613,74,25,95.512093,about,3
5,1,1,1,13,10,823,614,48,24,96.819626,like,3
5,1,1,1,13,11,876,614,70,24,96.819626,other,3
5,1,1,1,14,1,144,658,63,22,96.843597,"men,",3
5,1,1,1,14,2,221,649,119,33,96.283791,pursuing,3
5,1,1,1,14,3,352,658,14,15,96.926117,a,3
5,1,1,1,14,4,378,649,110,25,96.738037,business,3
5,1,1,1,14,5,500,649,24,25,96.915062,in,3
5,1,1,1,14,6,537,650,80,24,97.012909,which,3
5,1,1,1,14,7,629,650,58,33,97.013786,they,3
5,1,1,1,14,8,698,650,55,24,97.019096,take,3
5,1,1,1,14,9,765,659,32,15,96.608749,no,3
5,1,1,1,14,10,808,658,67,16,96.608749,more,3
5,1,1,1,14,11,888,650,57,24,95.750977,than,3
5,1,1,1,15,1,144,695,13,15,96.537224,a,3
5,1,1,1,15,2,167,686,86,24,96.537224,decent,3
5,1,1,1,15,3,263,685,75,34,96.950897,"pride,",3
5,1,1,1,15,4,350,686,47,24,96.826317,and,3
5,1,1,1,15,5,407,686,136,33,96.826317,criticizing,3
5,1,1,1,15,6,553,686,57,25,96.940468,each,3
5,1,1,1,15,7,620,686,69,25,96.83889,other,3
5,1,1,1,15,8,699,686,107,33,96.650719,publicly,3
5,1,1,1,15,9,815,695,25,16,96.926247,as,3
5,1,1,1,15,10,850,691,25,20,96.926247,to,3
5,1,1,1,15,11,884,686,63,25,96.241653,their,3
5,1,1,1,16,1,144,730,63,25,96.404945,ways,3
5,1,1,1,16,2,218,722,28,25,96.749405,of,3
5,1,1,1,16,3,254,722,76,33,96.613083,doing,3
5,1,1,1,16,4,340,722,26,24,94.479271,it.,3
5,1,1,1,16,5,388,722,28,24,96.274208,In,3
5,1,1,1,16,6,427,722,48,25,96.729073,this,3
5,1,1,1,16,7,486,731,53,15,96.814728,new,3
5,1,1,1,16,8,550,722,43,25,96.799995,soil,3
5,1,1,1,16,9,604,731,14,16,96.231636,a,3
5,1,1,1,16,10,628,731,53,16,96.858528,new,3
5,1,1,1,16,11,691,723,95,33,96.938042,growth,3
5,1,1,1,16,12,797,722,28,25,96.378662,of,3
5,1,1,1,16,13,832,722,114,25,96.8368,aesthetic,3
5,1,1,1,17,1,145,759,84,32,96.780495,theory,3
5,1,1,1,17,2,236,758,43,25,96.87619,has,3
5,1,1,1,17,3,288,767,93,24,96.310234,sprung,3
5,1,1,1,17,4,389,767,45,24,95.723175,up;,3
5,1,1,1,17,5,444,759,51,24,96.484505,rich,3
5,1,1,1,17,6,503,758,24,25,96.484505,in,3
5,1,1,1,17,7,537,759,111,33,96.876694,quantity,3
5,1,1,1,17,8,656,759,47,24,96.668709,and,3
5,1,1,1,17,9,712,768,31,15,96.668709,on,3
5,1,1,1,17,10,752,759,41,24,96.992714,the,3
5,1,1,1,17,11,801,759,77,25,96.873795,whole,3
5,1,1,1,17,12,886,759,60,33,96.873795,high,3
5,1,1,1,18,1,145,795,24,24,95.986992,in,3
5,1,1,1,18,2,180,794,99,33,94.57946,quality.,3
5,1,1,1,18,3,301,794,23,25,96.834221,It,3
5,1,1,1,18,4,336,795,20,24,95.46846,is,3
5,1,1,1,18,5,368,799,40,20,95.46846,too,3
5,1,1,1,18,6,422,803,59,16,96.988174,soon,3
5,1,1,1,18,7,495,800,25,19,96.341553,to,3
5,1,1,1,18,8,530,795,68,24,96.341553,write,3
5,1,1,1,18,9,611,795,41,25,96.985413,the,3
5,1,1,1,18,10,665,795,92,33,96.87532,history,3
5,1,1,1,18,11,767,795,29,24,96.885872,of,3
5,1,1,1,18,12,805,795,47,25,93.305183,this,3
5,1,1,1,18,13,866,803,82,16,92.73716,move-,3
5,1,1,1,19,1,145,835,74,25,96.533356,"ment,",3
5,1,1,1,19,2,237,830,44,25,96.199356,but,3
5,1,1,1,19,3,297,835,43,20,96.476112,not,3
5,1,1,1,19,4,355,836,41,19,97.011292,too,3
5,1,1,1,19,5,412,830,47,25,96.922653,late,3
5,1,1,1,19,6,474,836,26,19,96.971893,to,3
5,1,1,1,19,7,516,831,137,25,96.775505,contribute,3
5,1,1,1,19,8,669,836,25,20,96.802483,to,3
5,1,1,1,19,9,710,831,30,30,96.33036,it;,3
5,1,1,1,19,10,757,831,48,25,96.33036,and,3
5,1,1,1,19,11,820,831,20,24,96.744568,it,3
5,1,1,1,19,12,854,831,20,25,96.957268,is,3
5,1,1,1,19,13,890,831,57,33,96.884521,only,3
5,1,1,1,20,1,146,867,101,24,96.763405,because,3
5,1,1,1,20,2,259,867,60,24,96.806808,such,3
5,1,1,1,20,3,331,875,14,15,95.865387,a,3
5,1,1,1,20,4,356,872,140,19,95.397118,movement,3
5,1,1,1,20,5,508,867,19,25,95.397118,is,3
5,1,1,1,20,6,541,867,76,33,97.007744,going,3
5,1,1,1,20,7,628,876,32,16,97.003929,on,3
5,1,1,1,20,8,673,868,52,24,96.780769,that,3
5,1,1,1,20,9,737,876,13,16,95.869957,a,3
5,1,1,1,20,10,763,867,64,25,96.911545,book,3
5,1,1,1,20,11,839,867,47,24,96.911545,like,3
5,1,1,1,20,12,900,867,46,24,97.012497,this,3
5,1,1,1,21,1,146,911,42,16,96.350761,can,3
5,1,1,1,21,2,203,902,31,25,96.658257,be,3
